"","age","type_employer","fnlwgt","education","marital","occupation","relationship","race","sex","capital_gain","capital_loss","hr_per_week","country","income"
"428",2,3,204653,2,1,3,1,1,1,0,0,1,3,"Low"
"429",3,2,222289,2,2,2,2,1,1,0,0,1,1,"High"
"430",1,1,287480,4,2,4,2,1,1,0,0,1,1,"Low"
"433",1,2,204116,1,3,4,1,1,2,2174,0,1,1,"Low"
"434",2,3,29662,6,2,5,3,1,2,0,0,2,1,"High"
"435",2,3,116358,5,1,3,4,3,1,0,1980,3,6,"Low"
"436",1,3,208405,4,2,4,2,1,1,0,0,1,1,"High"
"437",1,1,284843,2,1,3,1,2,1,594,0,1,1,"Low"
"438",1,1,117018,5,1,7,1,1,2,0,0,1,1,"Low"
"439",2,3,81281,5,2,1,2,1,1,0,0,1,1,"Low"
"440",1,1,340148,5,2,1,3,1,2,0,0,1,1,"Low"
"441",2,3,363425,1,1,4,1,1,1,0,0,1,1,"Low"
"442",1,3,45857,2,3,1,1,1,2,0,0,1,1,"Low"
"443",2,4,191073,2,1,8,4,1,1,0,0,1,1,"Low"
"444",1,3,116632,5,2,4,2,1,1,0,0,1,1,"High"
"445",2,3,405855,3,1,3,6,1,1,0,0,1,3,"Low"
"446",2,3,298227,5,1,6,1,1,1,0,0,1,1,"Low"
"447",1,3,290521,2,4,2,5,2,2,0,0,1,1,"Low"
"448",1,3,56915,2,2,3,2,4,1,0,0,1,1,"Low"
"449",2,3,146538,2,2,3,2,1,1,0,0,1,1,"Low"
"451",2,3,206399,2,1,3,4,2,2,0,0,1,1,"Low"
"452",1,2,197332,5,2,3,2,1,1,0,0,1,1,"High"
"453",1,3,245062,2,2,3,2,1,1,0,0,1,1,"High"
"455",1,2,234885,2,2,6,3,1,2,0,0,1,1,"High"
"456",1,3,72887,6,2,3,2,3,1,0,0,1,1,"High"
"457",2,3,180374,2,2,2,3,1,2,0,0,1,1,"Low"
"458",1,3,351299,5,2,3,2,2,1,0,0,1,1,"Low"
"459",2,3,54012,2,2,3,2,1,1,0,0,1,1,"Low"
"461",1,3,116632,6,1,3,4,1,1,0,0,1,1,"Low"
"462",1,1,288825,2,2,3,2,2,1,0,0,1,1,"Low"
"463",1,3,132601,1,2,4,2,1,1,0,0,1,1,"Low"
"464",1,3,193374,3,3,3,5,1,1,0,0,1,1,"Low"
"465",2,3,170070,1,1,7,1,1,2,0,0,2,1,"Low"
"466",1,3,126708,2,2,1,3,1,2,0,0,1,1,"Low"
"467",1,3,35598,2,3,3,5,1,1,0,0,1,1,"Low"
"468",1,3,33983,5,2,3,2,1,1,0,0,1,1,"Low"
"469",1,3,192776,4,2,2,2,1,1,0,1977,7,1,"High"
"470",2,3,118551,1,2,7,3,1,2,0,0,2,1,"High"
"471",1,3,201965,5,1,4,5,1,1,0,0,1,1,"High"
"473",1,3,285020,2,1,3,1,1,1,0,0,1,1,"Low"
"474",2,3,303990,2,1,3,1,1,1,0,0,1,1,"Low"
"475",3,3,49401,6,3,5,1,1,2,0,0,2,1,"Low"
"476",1,3,279196,1,1,3,1,1,2,0,0,1,1,"Low"
"477",4,3,211870,3,1,5,1,1,1,0,0,1,1,"Low"
"478",2,3,281432,5,1,3,4,1,1,0,0,1,1,"Low"
"479",2,3,161155,3,1,5,1,1,1,0,0,1,1,"Low"
"480",2,3,197904,2,1,5,5,1,2,0,0,1,1,"Low"
"481",1,3,111746,6,2,3,2,1,1,0,0,1,7,"Low"
"482",1,2,170721,5,2,3,2,1,1,0,0,2,1,"Low"
"483",2,1,70100,1,1,4,1,1,1,0,0,2,1,"Low"
"484",1,3,193626,2,3,3,5,1,2,0,0,1,1,"Low"
"486",2,3,189775,5,3,1,4,2,2,0,0,2,1,"Low"
"488",1,1,286967,2,2,3,2,1,1,0,0,1,1,"Low"
"489",1,1,164427,1,3,4,5,1,2,0,0,1,1,"Low"
"490",1,3,91039,1,2,6,2,1,1,15024,0,1,1,"High"
"491",1,3,347934,2,1,5,1,1,2,0,0,1,1,"Low"
"492",1,4,371373,2,3,1,1,1,1,0,0,1,1,"Low"
"493",1,3,32220,6,1,2,1,1,2,0,0,1,1,"Low"
"494",1,3,187251,2,3,4,5,1,2,0,0,2,1,"Low"
"495",1,3,178107,1,1,3,4,1,1,0,0,2,1,"Low"
"496",1,3,343121,2,3,1,5,1,2,0,0,1,1,"Low"
"497",2,3,262749,5,1,3,4,1,1,0,0,1,1,"Low"
"498",2,3,403107,3,1,5,4,1,1,0,0,1,8,"Low"
"499",2,3,64293,5,1,4,1,1,2,0,0,1,1,"Low"
"501",2,1,324960,2,1,3,1,1,1,0,0,1,7,"Low"
"502",3,1,114060,2,2,3,2,1,1,0,0,1,1,"Low"
"503",1,3,48925,5,2,1,2,1,1,0,0,1,1,"Low"
"504",1,3,180980,5,3,5,5,1,2,0,0,1,5,"Low"
"505",2,3,181054,1,1,6,1,1,2,0,0,1,1,"Low"
"506",2,3,388093,1,1,2,1,2,1,0,0,1,1,"Low"
"507",2,3,249609,5,1,7,4,1,1,0,0,1,1,"Low"
"508",1,3,112131,5,2,2,2,1,1,0,0,1,1,"Low"
"509",1,1,543162,2,3,1,5,2,2,0,0,1,1,"Low"
"510",1,3,91996,2,3,5,5,1,2,0,0,1,1,"Low"
"511",1,3,141944,6,3,3,5,1,1,0,1380,10,1,"Low"
"513",1,3,37070,6,1,3,1,1,1,0,0,1,1,"Low"
"514",1,3,337587,5,2,4,2,1,1,0,0,1,1,"High"
"515",2,3,189346,2,3,3,1,1,1,0,0,1,1,"Low"
"517",2,3,267044,5,1,1,1,4,2,0,0,2,1,"Low"
"520",1,3,108116,1,2,4,2,1,1,0,0,1,1,"High"
"521",1,2,99146,1,2,2,2,1,1,15024,0,1,1,"High"
"522",1,3,196232,2,2,2,2,1,1,7688,0,1,1,"High"
"523",2,1,248344,5,3,3,1,2,1,0,0,1,1,"Low"
"524",1,1,186035,5,2,7,2,1,1,0,0,1,1,"High"
"525",1,3,177905,5,3,3,5,1,1,0,0,1,1,"High"
"526",2,3,85812,5,2,6,3,1,2,0,0,1,1,"Low"
"527",1,3,221172,1,2,2,2,1,1,0,0,1,1,"High"
"528",3,3,99183,5,3,1,1,1,2,0,0,1,1,"Low"
"529",1,2,190387,2,2,3,2,1,1,0,0,1,1,"Low"
"530",1,2,202692,4,2,4,2,1,1,0,0,1,1,"Low"
"531",1,3,109339,3,3,3,5,5,2,0,0,1,3,"Low"
"532",2,3,108658,2,1,3,1,1,1,0,0,1,1,"Low"
"533",1,3,197202,2,2,5,2,2,1,0,0,1,1,"Low"
"534",1,3,101739,6,2,2,3,1,2,0,0,1,1,"High"
"535",3,3,231559,8,2,4,2,1,1,20051,0,1,1,"High"
"536",1,1,207853,3,2,7,2,1,1,0,0,1,1,"Low"
"537",1,3,190942,3,4,5,1,2,2,0,0,1,1,"Low"
"538",2,3,102345,6,3,3,1,1,1,0,0,1,1,"Low"
"539",1,2,41493,1,1,3,1,1,2,0,0,1,1,"Low"
"541",1,3,210525,5,2,3,2,1,1,0,0,1,1,"Low"
"542",2,3,133937,7,1,4,4,1,1,0,0,1,1,"Low"
"543",2,3,237903,5,1,3,5,1,2,0,0,1,1,"Low"
"544",2,3,163862,2,1,3,1,1,1,0,0,1,1,"Low"
"545",2,3,201872,5,2,6,2,1,1,0,0,1,1,"Low"
"546",1,3,84179,2,1,3,1,1,2,0,0,1,1,"Low"
"547",1,3,51662,3,2,5,3,1,2,0,0,1,1,"Low"
"548",1,1,233327,5,2,7,2,1,1,0,0,1,1,"Low"
"549",2,3,259510,2,1,3,4,1,1,0,0,1,1,"Low"
"550",2,3,184831,5,1,3,5,1,1,0,0,1,1,"Low"
"551",1,2,245724,5,3,2,1,1,1,0,0,1,1,"Low"
"552",1,2,27053,2,3,5,5,1,2,0,0,1,1,"Low"
"553",3,3,205343,3,4,1,5,1,2,0,0,1,1,"Low"
"554",1,3,229328,2,2,3,3,2,2,0,0,1,1,"Low"
"555",1,4,319560,6,3,3,5,2,2,0,0,1,1,"High"
"556",3,3,136218,3,1,3,1,1,2,0,0,1,1,"Low"
"557",1,3,54576,2,2,3,2,1,1,0,0,1,1,"Low"
"559",1,3,148291,2,2,7,3,1,2,0,0,1,1,"Low"
"560",2,3,152453,3,2,5,2,1,1,0,0,1,3,"Low"
"561",2,3,114053,1,1,3,1,1,1,0,0,1,1,"Low"
"562",1,3,212960,1,2,6,2,1,1,0,0,1,1,"High"
"563",1,3,264052,5,2,4,2,1,1,0,0,1,1,"High"
"564",2,3,82804,2,1,3,5,2,2,0,0,1,1,"Low"
"565",1,2,334273,1,2,4,2,1,1,0,0,1,1,"High"
"566",2,3,27337,2,1,3,4,4,1,0,0,1,1,"Low"
"567",1,2,188436,4,2,2,2,1,1,5013,0,1,1,"Low"
"568",1,3,433665,3,3,5,5,1,2,0,0,1,3,"Low"
"569",2,2,110663,2,3,3,1,1,1,0,0,1,1,"Low"
"570",1,3,87490,4,3,2,5,1,1,0,0,1,1,"Low"
"571",2,3,354351,2,1,3,4,1,1,0,0,1,1,"Low"
"572",1,3,95469,2,2,4,2,1,1,0,0,1,1,"Low"
"573",4,3,242718,3,1,6,4,1,1,0,0,2,1,"Low"
"574",1,3,22463,6,2,3,2,1,1,0,1977,3,1,"High"
"575",2,3,158156,7,1,4,1,1,2,0,0,1,1,"Low"
"576",2,3,350162,1,2,2,3,1,1,0,0,1,1,"High"
"578",1,2,28738,6,3,6,5,1,2,0,0,1,1,"Low"
"579",1,1,283635,1,1,4,1,1,2,0,0,1,1,"Low"
"580",2,2,86646,5,2,3,2,1,1,0,0,1,1,"Low"
"582",1,3,69884,2,2,6,2,1,1,0,0,1,1,"High"
"583",1,3,199713,2,2,3,2,1,1,0,0,1,1,"Low"
"584",2,3,181659,2,2,3,2,1,1,0,0,1,1,"Low"
"585",1,2,340939,1,1,7,1,1,1,0,0,1,1,"Low"
"586",2,3,197747,5,1,6,4,1,2,0,0,2,1,"Low"
"587",2,3,34292,5,1,1,1,1,1,0,0,1,1,"Low"
"588",4,3,156764,3,1,5,4,1,1,0,0,1,1,"Low"
"589",1,3,25826,3,2,3,2,1,1,0,1887,11,1,"High"
"590",1,2,103948,1,3,4,1,1,1,0,0,1,1,"Low"
"593",1,3,39352,3,1,3,1,1,1,0,0,1,1,"High"
"594",1,3,168387,1,2,4,2,1,1,7688,0,1,4,"High"
"595",2,3,117789,1,1,1,4,1,2,0,0,1,1,"Low"
"596",2,3,267147,2,1,6,4,1,1,0,0,1,1,"Low"
"598",1,2,214242,8,2,4,2,1,1,0,1902,5,1,"High"
"599",2,3,200408,5,1,7,1,1,1,2174,0,1,1,"Low"
"600",1,3,136455,1,1,4,1,1,2,0,0,1,1,"Low"
"601",1,3,239824,1,1,7,1,1,1,0,0,1,1,"Low"
"602",2,3,217039,5,1,1,4,1,1,0,0,1,1,"Low"
"603",1,3,51290,3,3,5,1,1,2,0,0,1,1,"Low"
"604",1,1,175674,3,2,5,2,1,1,0,0,1,1,"Low"
"605",1,2,194404,6,1,3,1,1,1,0,0,1,1,"Low"
"606",1,3,45612,2,1,1,5,2,2,0,0,1,1,"Low"
"607",1,3,410114,4,2,3,2,1,1,0,0,1,1,"High"
"608",2,3,182521,2,1,3,1,4,1,0,0,1,1,"Low"
"609",1,1,339772,2,3,2,1,2,1,0,0,1,1,"Low"
"610",4,3,169658,3,1,5,4,1,2,0,0,2,1,"Low"
"611",1,3,200853,4,3,4,1,1,2,6849,0,1,1,"Low"
"612",2,3,247564,2,1,3,1,1,1,0,0,1,1,"Low"
"613",2,3,249909,2,2,3,2,1,1,0,0,1,1,"Low"
"614",2,1,208122,1,1,4,4,1,1,1055,0,1,1,"Low"
"615",2,3,109881,1,1,5,4,1,2,0,0,2,1,"Low"
"616",1,3,207824,2,1,3,4,1,1,0,0,1,1,"Low"
"617",2,3,369027,2,2,3,2,2,1,0,0,1,1,"Low"
"618",1,2,114117,2,2,2,2,1,1,0,0,1,1,"Low"
"619",1,2,51048,1,2,6,2,1,1,0,0,1,1,"Low"
"620",1,3,102388,8,2,4,2,1,1,15024,0,1,1,"High"
"621",2,3,190483,1,1,6,4,1,2,0,0,2,1,"Low"
"622",1,3,462440,3,4,5,1,2,2,0,0,2,1,"Low"
"623",3,3,109351,3,4,5,5,2,2,0,0,2,1,"Low"
"624",2,3,34383,6,2,3,2,1,1,0,0,1,1,"Low"
"625",1,3,241832,3,3,3,5,1,1,0,0,1,8,"Low"
"626",2,3,124187,2,1,3,4,2,1,0,0,1,1,"Low"
"627",1,3,153614,2,2,6,2,1,1,0,0,1,1,"High"
"628",1,2,267556,2,2,6,2,1,1,0,0,1,1,"Low"
"629",1,3,205469,5,2,2,2,1,1,0,0,1,1,"High"
"630",1,3,268090,1,2,6,2,1,1,0,0,1,1,"High"
"631",1,2,165039,5,1,5,5,2,2,0,0,1,1,"Low"
"632",1,1,120451,3,3,5,5,2,2,0,0,1,1,"Low"
"633",1,3,154374,5,2,3,2,1,1,15024,0,1,1,"High"
"634",2,3,103649,1,2,1,3,2,2,0,0,1,1,"High"
"635",1,2,35723,2,2,3,2,1,1,0,0,1,1,"Low"
"636",2,3,262601,2,1,5,4,1,2,0,0,2,1,"Low"
"637",2,3,226181,1,1,3,1,1,1,0,0,1,1,"Low"
"638",1,3,175697,1,2,2,2,1,1,15024,0,1,1,"High"
"639",1,2,248145,3,2,3,2,1,1,0,0,1,2,"Low"
"640",1,2,289436,7,2,4,2,1,1,0,0,1,1,"High"
"641",2,3,75654,2,3,3,1,1,1,0,0,1,1,"Low"
"642",1,3,199378,2,2,3,2,1,1,0,0,1,1,"Low"
"643",2,3,160968,5,1,3,4,1,1,0,0,1,1,"Low"
"644",1,3,188563,5,2,6,2,1,1,5178,0,1,1,"High"
"645",1,3,55849,5,2,3,2,1,1,0,0,1,1,"Low"
"646",1,2,195322,7,3,4,1,1,1,0,0,1,1,"High"
"647",1,1,402089,2,3,1,5,1,2,0,0,1,1,"Low"
"648",3,3,78277,2,2,3,2,1,1,0,0,2,1,"Low"
"650",2,1,169496,1,2,7,2,1,1,0,0,1,1,"High"
"651",2,3,130959,5,1,5,4,1,1,0,0,2,1,"Low"
"652",2,3,556660,2,1,2,6,1,1,4101,0,1,1,"Low"
"653",1,3,292472,7,2,4,2,3,1,0,0,1,9,"High"
"654",1,1,143774,5,3,2,1,1,2,0,0,1,1,"Low"
"655",2,3,288341,2,1,3,4,1,2,0,0,1,1,"Low"
"656",2,1,71592,5,1,1,5,3,2,0,0,1,6,"Low"
"658",1,3,106742,2,2,3,2,1,1,0,0,1,1,"Low"
"659",1,3,219288,3,2,3,2,1,1,0,0,1,1,"Low"
"660",1,3,174524,2,2,3,2,1,1,0,0,1,1,"High"
"661",1,2,335183,3,2,3,2,2,1,0,0,1,1,"High"
"662",1,3,261293,4,1,6,1,1,1,0,0,1,1,"Low"
"663",2,3,111900,5,1,4,1,1,1,0,0,1,1,"Low"
"664",1,1,194360,4,1,4,1,1,1,0,0,1,1,"Low"
"665",2,3,81145,5,1,6,1,1,2,0,0,2,1,"Low"
"666",1,3,341204,6,3,4,5,1,2,8614,0,1,1,"High"
"667",2,1,249362,5,2,3,2,1,1,3411,0,1,1,"Low"
"668",1,3,247019,2,2,3,2,2,1,0,0,1,1,"High"
"670",2,3,172146,3,1,3,1,1,1,0,1721,3,1,"Low"
"671",1,4,110457,5,3,2,1,1,1,0,0,1,1,"Low"
"673",4,2,368700,3,1,3,4,1,1,0,0,2,1,"Low"
"674",1,3,182556,1,2,2,2,1,1,0,0,1,1,"High"
"675",1,2,219420,2,2,6,2,1,1,0,0,1,1,"High"
"676",2,3,240817,2,1,6,4,1,2,2597,0,1,1,"Low"
"677",4,3,102726,3,1,5,4,1,1,0,0,2,1,"Low"
"678",1,3,226267,5,2,1,2,1,1,0,0,1,3,"Low"
"679",1,3,125457,2,1,3,1,1,1,0,0,1,1,"Low"
"680",1,2,204021,2,4,2,1,1,1,0,0,1,1,"Low"
"681",2,1,92262,2,1,7,4,1,1,0,0,1,1,"Low"
"682",1,3,161141,6,2,3,2,1,1,0,0,1,7,"High"
"683",1,2,190290,2,2,3,2,1,1,0,0,1,1,"High"
"684",2,1,430828,5,3,2,5,2,1,0,0,1,1,"Low"
"685",4,1,59342,3,1,1,4,1,2,0,0,1,1,"Low"
"686",1,3,136721,2,3,2,1,1,2,0,0,1,1,"Low"
"688",1,1,86644,1,2,4,3,1,2,0,0,1,1,"Low"
"689",1,3,195124,4,1,2,1,1,1,0,0,1,3,"Low"
"690",2,3,167350,2,1,5,6,1,1,0,0,1,1,"Low"
"691",1,1,113000,5,2,3,2,1,1,0,0,1,1,"Low"
"692",2,3,140027,5,1,3,4,2,2,0,0,1,1,"Low"
"693",1,3,262425,5,2,4,2,1,1,0,0,1,1,"Low"
"694",2,3,316702,5,1,4,4,1,1,0,0,2,1,"Low"
"695",2,1,335453,1,1,7,1,1,2,0,0,2,1,"Low"
"697",1,3,203628,4,1,4,1,1,1,0,0,1,1,"High"
"698",1,3,118710,4,2,7,2,1,1,0,1902,3,1,"High"
"699",2,3,189620,1,1,4,4,1,2,0,0,1,7,"Low"
"700",2,3,475028,2,1,6,4,1,2,0,0,2,1,"Low"
"701",1,1,110866,1,1,4,1,1,1,0,0,1,1,"Low"
"702",1,3,243605,1,4,6,5,1,2,0,1380,3,2,"Low"
"703",2,3,163870,5,1,3,4,1,1,0,0,1,1,"Low"
"704",1,2,80145,5,2,3,2,1,1,0,0,1,1,"Low"
"705",1,3,295566,7,3,4,5,1,2,25236,0,1,1,"High"
"706",1,3,63042,1,3,2,4,1,2,0,0,1,1,"High"
"707",1,3,229148,3,2,5,2,2,1,0,0,1,3,"Low"
"708",1,3,242552,5,1,6,1,2,1,0,0,1,1,"Low"
"709",1,3,177665,2,2,3,2,1,1,0,0,1,1,"Low"
"710",4,3,208103,3,1,5,6,1,1,0,0,2,1,"Low"
"711",2,3,296450,1,2,4,2,1,1,0,0,1,1,"Low"
"712",1,3,70282,5,3,1,5,2,2,0,0,1,1,"Low"
"714",1,3,144995,6,2,7,2,1,1,4386,0,1,1,"Low"
"715",1,1,382635,1,3,1,5,1,2,0,0,1,3,"Low"
"716",1,3,295697,2,3,5,5,2,2,0,0,1,1,"Low"
"717",1,3,194141,2,2,3,2,1,1,0,0,1,1,"Low"
"718",2,1,378418,2,1,7,4,1,2,0,0,1,1,"Low"
"719",2,3,214399,5,1,6,4,1,2,0,0,2,1,"Low"
"720",1,3,217460,1,2,2,2,1,1,0,0,1,1,"High"
"721",1,3,182556,2,1,5,1,1,1,0,0,1,1,"Low"
"722",1,3,125831,2,2,3,2,1,1,0,2051,4,1,"Low"
"723",2,3,271328,1,1,4,1,1,1,4650,0,1,1,"Low"
"724",1,1,50459,2,2,2,2,1,1,0,0,1,1,"High"
"725",1,3,162140,1,2,2,2,1,1,7298,0,1,1,"High"
"727",1,3,111502,2,2,6,3,1,2,0,0,1,1,"Low"
"728",2,3,299047,5,1,5,1,1,2,0,0,2,1,"Low"
"729",1,3,223212,2,2,5,2,1,1,0,0,1,3,"Low"
"731",2,3,352139,5,1,5,1,1,2,0,0,2,1,"Low"
"732",1,3,173093,5,3,1,1,3,2,0,0,1,1,"Low"
"733",2,3,181655,6,2,1,2,1,1,0,2377,7,1,"Low"
"734",2,3,332702,6,1,5,4,1,2,0,0,2,1,"Low"
"736",1,3,234901,5,2,3,2,1,1,2407,0,1,1,"Low"
"737",1,3,131414,5,1,6,1,2,2,0,0,1,1,"Low"
"738",1,1,260960,1,2,4,2,1,1,0,0,1,1,"Low"
"739",1,3,156052,2,4,5,5,2,2,594,0,2,1,"Low"
"740",1,3,279914,1,2,7,2,1,1,0,0,1,1,"High"
"741",2,3,192453,5,1,5,6,1,2,0,0,2,1,"Low"
"742",1,2,200939,2,2,3,2,1,1,0,0,1,1,"Low"
"743",1,3,151408,4,1,2,1,1,2,14084,0,1,1,"High"
"744",2,3,112847,6,1,7,4,1,1,0,0,1,1,"Low"
"745",4,3,316929,3,1,3,4,1,1,0,0,2,1,"Low"
"746",1,1,126319,1,2,4,3,1,2,0,0,1,1,"High"
"747",1,3,197422,2,2,3,2,1,1,7688,0,1,1,"High"
"748",1,3,267736,5,1,1,4,2,2,0,0,1,1,"Low"
"749",2,3,267034,3,1,3,4,2,1,0,0,1,3,"Low"
"750",1,1,193047,1,2,4,2,1,1,0,0,1,1,"Low"
"751",2,1,356089,1,2,2,2,1,1,7688,0,1,1,"High"
"752",2,3,223515,1,1,4,5,1,1,0,0,2,1,"Low"
"753",1,2,87510,3,2,3,2,1,1,0,0,1,1,"Low"
"754",2,3,145111,2,1,3,5,1,1,0,0,1,1,"Low"
"755",1,3,48093,2,1,3,1,1,1,0,0,1,1,"Low"
"756",2,3,31757,6,1,3,4,1,1,0,0,1,1,"Low"
"757",1,3,285854,2,2,3,2,1,1,0,0,1,1,"High"
"758",1,1,120064,1,1,4,1,1,2,0,0,1,1,"Low"
"759",1,4,167381,2,2,1,3,1,2,0,0,1,1,"High"
"760",1,3,103408,2,1,3,1,2,1,0,0,1,1,"Low"
"761",1,3,101460,2,1,5,1,1,2,0,0,2,1,"Low"
"762",1,1,420537,2,2,1,3,1,2,0,0,1,1,"High"
"763",1,1,119411,2,3,7,5,1,1,0,0,1,7,"Low"
"764",1,2,128272,7,2,2,2,1,1,0,0,1,1,"High"
"765",1,3,386773,1,1,6,1,1,1,0,0,1,1,"High"
"766",1,3,283268,3,3,5,5,1,2,0,0,1,1,"Low"
"767",1,1,301526,5,3,5,6,1,1,0,0,1,1,"Low"
"768",2,3,151790,5,2,6,3,1,2,0,0,1,5,"Low"
"769",1,2,106252,1,3,6,1,1,2,0,0,1,1,"Low"
"770",1,3,188557,2,1,3,1,1,1,0,0,1,1,"Low"
"771",2,3,171114,5,1,3,1,1,2,0,0,1,1,"Low"
"772",1,3,327323,3,3,3,1,1,1,0,0,1,3,"Low"
"773",1,3,244147,2,3,3,5,1,1,0,0,1,1,"Low"
"774",1,3,280282,6,2,7,3,1,2,0,0,2,1,"High"
"775",1,3,116442,2,1,6,1,1,1,0,0,1,1,"Low"
"776",2,1,282579,6,3,7,1,1,1,0,0,1,1,"Low"
"777",1,3,51838,5,3,1,5,1,2,0,0,1,1,"Low"
"779",1,3,226902,1,2,6,2,1,1,0,0,1,1,"High"
"780",1,3,279129,5,1,7,1,1,1,0,0,1,1,"Low"
"782",2,3,196690,6,1,3,1,1,2,0,1669,10,1,"Low"
"783",1,3,130760,6,2,2,2,1,1,0,0,1,1,"High"
"784",1,2,49572,5,2,2,2,1,1,0,0,1,1,"Low"
"785",1,3,237601,1,1,6,1,5,2,0,0,1,1,"High"
"786",1,3,169628,5,3,1,1,2,2,0,0,1,1,"Low"
"787",5,2,36671,2,2,3,2,1,1,0,2352,5,1,"Low"
"788",4,3,231193,3,1,3,4,1,1,0,0,1,1,"Low"
"791",1,3,102102,6,2,7,2,1,1,0,0,1,1,"High"
"792",1,2,32185,1,2,7,2,1,1,0,0,1,1,"Low"
"794",2,3,211046,2,1,6,1,1,2,2463,0,1,1,"Low"
"795",1,3,31577,2,2,3,2,1,1,0,0,1,1,"High"
"796",2,3,162343,5,1,5,6,2,1,0,0,2,1,"Low"
"797",5,3,128831,2,2,3,2,1,1,0,0,1,1,"Low"
"798",2,3,316688,2,1,3,1,2,1,0,0,1,1,"Low"
"799",1,3,90758,4,1,7,1,1,1,0,0,1,1,"High"
"800",1,3,274363,1,2,2,2,1,1,0,1902,3,4,"High"
"801",1,3,154538,6,3,3,1,1,1,0,0,1,1,"Low"
"802",2,3,106085,2,1,5,4,2,1,0,1721,12,1,"Low"
"803",3,2,315859,3,1,3,5,1,1,0,0,2,1,"Low"
"804",1,3,51471,2,3,1,5,1,2,0,0,1,1,"Low"
"805",4,3,193830,3,1,6,4,1,2,0,0,2,1,"Low"
"806",1,3,231043,2,2,3,2,1,1,5178,0,1,1,"High"
"808",1,3,169879,1,2,4,2,1,1,3103,0,1,1,"High"
"809",3,3,270333,1,2,4,2,1,1,0,0,1,1,"High"
"810",2,3,138768,2,1,3,4,1,1,0,0,1,1,"Low"
"811",2,3,191571,2,3,5,4,1,2,0,0,1,1,"Low"
"813",1,3,94113,5,3,2,1,1,1,0,0,1,1,"Low"
"814",2,3,137510,5,1,1,4,1,1,0,0,1,1,"Low"
"815",4,3,32607,3,1,3,4,1,1,0,0,2,1,"Low"
"816",1,2,93208,2,2,5,3,1,2,0,0,1,5,"Low"
"817",1,3,254440,6,1,4,1,1,2,0,0,1,1,"Low"
"818",1,3,186556,5,2,3,2,1,1,0,0,1,1,"High"
"819",3,3,169871,2,2,3,2,1,1,0,0,1,1,"Low"
"820",1,3,191277,2,2,3,2,1,1,0,0,1,1,"High"
"821",1,3,167159,6,1,1,5,1,1,0,0,1,1,"Low"
"822",1,3,171871,4,1,4,1,1,2,0,0,1,1,"Low"
"823",2,3,154411,6,1,7,4,1,1,0,0,1,1,"Low"
"824",2,3,129227,2,4,1,1,1,2,0,0,1,1,"Low"
"825",1,3,110331,2,2,2,2,1,1,0,1672,4,1,"Low"
"826",1,3,34269,2,4,3,5,1,1,0,653,10,1,"High"
"827",3,3,174355,2,4,5,1,1,2,0,0,1,1,"Low"
"828",1,3,680390,2,3,3,5,1,2,0,0,2,1,"Low"
"829",1,3,233130,5,1,1,1,1,1,0,0,2,1,"Low"
"830",2,2,165474,1,1,6,4,1,1,0,0,1,1,"Low"
"832",1,3,194259,5,2,1,3,1,2,4386,0,1,1,"High"
"833",2,3,280093,5,1,3,4,1,1,0,0,1,1,"Low"
"834",3,2,177387,2,2,2,2,1,1,0,0,1,1,"Low"
"836",1,3,105304,2,2,3,2,1,1,0,0,1,1,"Low"
"837",2,3,499233,2,3,1,1,1,1,0,0,1,1,"Low"
"838",1,3,180572,1,3,4,1,1,2,0,0,1,1,"High"
"839",2,3,321435,1,1,2,1,1,1,0,0,1,1,"Low"
"840",3,3,86108,2,4,3,1,1,1,0,0,1,1,"Low"
"841",4,3,198124,3,1,6,4,1,1,0,0,2,1,"Low"
"842",1,3,135162,5,2,3,2,1,1,0,0,1,1,"Low"
"843",1,3,146813,5,2,4,2,1,1,0,0,1,1,"High"
"844",3,1,291175,1,4,4,1,1,2,0,0,1,1,"Low"
"845",1,3,387569,2,2,3,2,1,1,4386,0,1,1,"High"
"846",1,3,102895,5,3,4,1,1,1,0,0,1,1,"Low"
"847",1,1,33274,2,3,5,1,1,2,0,0,1,1,"Low"
"848",1,3,86551,1,2,2,2,1,1,0,0,1,1,"High"
"849",1,3,138192,1,2,3,2,1,1,0,0,1,1,"Low"
"850",1,3,118966,2,1,3,4,1,1,0,0,2,1,"Low"
"851",5,3,99784,4,4,4,1,1,2,0,0,1,1,"High"
"852",2,3,90980,6,3,1,1,1,2,0,0,1,1,"Low"
"853",1,2,177407,2,2,6,2,1,1,0,0,1,1,"Low"
"854",2,3,96467,1,1,4,1,1,2,0,0,1,1,"Low"
"855",1,1,327886,7,3,4,4,1,1,0,0,1,1,"High"
"856",1,3,111567,2,1,3,4,1,1,0,0,1,1,"Low"
"857",1,1,166545,2,1,1,4,1,2,0,0,1,1,"Low"
"858",1,3,142182,2,2,5,2,1,1,0,0,1,1,"High"
"859",1,3,188798,1,1,4,4,1,2,0,0,1,1,"Low"
"860",1,3,38563,1,1,2,1,1,2,0,0,1,1,"High"
"861",4,3,216284,3,1,1,4,1,2,0,0,2,1,"Low"
"862",1,3,191547,2,2,3,2,1,1,0,0,1,3,"Low"
"863",1,3,285335,3,2,2,2,1,1,0,0,1,1,"Low"
"864",2,2,142712,5,2,2,2,1,1,0,0,1,1,"Low"
"865",1,3,80945,2,2,3,2,1,1,0,0,1,1,"Low"
